,Unnamed: 0,timestamp,hr_time,temp_c,hum_prcnt,press_hpa,ozone_ppm,ozone_volt_mv,co_ppm,co_mv,no2_ppb,no2_mv,tvoc_ppb,mc2p5_ugpm3,mc1p0_ugpm3,mc4p0_ugpm3,mc10p0_ugpm3,nc0p5_npcm3,nc1p0_npcm3,nc2p5_npcm3,nc4p0_npcm3,nc10p0_npcm3,typ_pm_um,x_g,y_g,z_g,x_raw,y_raw,z_raw,eq_db,onesmin_db,onesmax_db,lux_lx,uv_mwpm2,batt_volt,batt_prcnt,si1133_int,lis3dh_int,sgpc3_int,batt_int,speco3_int,sps30_int,sps30pre_int,mic4514_int,mic4514pre_int,mic_int,bme280_int,leds_on,code_version,receivedTimestamp,key,lat,lon,acc,co-ug,no2-ug,o3-ug,co-mg,bc-proxy,ldsa-proxy,newaqi,dosage-male-walking-low,dosage-male-walking-high,dosage-female-walking-low,dosage-female-walking-high,accbin,date
74566,74566,1623744829663,2021-06-15 08:13:49,34.950000762939446,43.749000549316406,943.8013916015624,0,1749,428,1705,2471,1189,0,8.333860397338867,7.127995014190674,8.97829532623291,9.10718059539795,48.09618759155274,55.86986541748047,56.83573913574219,57.02614212036133,57.0613899230957,0.6004469394683838,0.0,-0.0320260226726532,-0.0800650492310524,0,65024,64256,44.59304809570313,41.60947799682617,51.77690505981445,0.0,0.0,4074,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623744830379,E3-CB-F6-CA-1D-C5,23.18573,77.41483520000001,13.335000038146973,310.77420670578,78.69027920913695,43.26253851547242,0.31077420670578004,1.0039234841217168,0.0,78.4,2.3001454696655275,5.750363674163817,2.000126495361328,5.00031623840332,1,2021-06-15 08:13:49
74567,74567,1623744869986,2021-06-15 08:14:29,34.950000762939446,43.9109992980957,943.7702026367188,0,1873,428,1703,2446,1187,0,8.730415344238281,7.436403751373291,9.43185329437256,9.5721435546875,50.0924186706543,58.24713134765625,59.29252624511719,59.49882125854492,59.5366439819336,0.5996019840240479,-0.0160130113363266,0.0,0.0,65280,0,0,44.96461868286133,41.44486999511719,47.73445129394531,0.0,0.0,4086,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623744870682,E3-CB-F6-CA-1D-C5,23.185731,77.41483259999998,12.789999961853027,310.9319092477417,77.89202879562377,43.258666745376594,0.3109319092477417,1.0140943073683468,0.0,78.2,2.4095946350097663,6.023986587524414,2.0952996826171875,5.238249206542967,1,2021-06-15 08:14:29
74568,74568,1623744916519,2021-06-15 08:15:16,34.950000762939446,44.2599983215332,943.7879028320312,0,1794,429,1702,2482,1188,0,9.26239776611328,7.689889907836914,10.1774320602417,10.36043643951416,51.24772644042969,59.97153091430664,61.29841995239258,61.5616340637207,61.6075668334961,0.6401758790016174,-0.0480390302836895,-0.0160130113363266,-0.0320260226726532,64768,65280,65024,42.63949966430664,39.635986328125,46.30109786987305,0.0,0.0,4086,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623744917211,E3-CB-F6-CA-1D-C5,23.1857312,77.4148328,13.19499969482422,312.07232281707763,79.0477979850769,43.25032566871644,0.31207232281707764,1.0400385608364622,0.0,78.5,2.556421783447265,6.391054458618162,2.2229754638671877,5.557438659667968,1,2021-06-15 08:15:16
74569,74569,1623744970349,2021-06-15 08:16:10,34.950000762939446,44.37200164794922,943.797119140625,0,1852,429,1699,2478,1188,0,9.279291152954102,7.772739887237549,10.137091636657717,10.308655738830566,50.63935089111328,60.709999084472656,61.96422958374024,62.21263122558594,62.25664901733398,0.6424676179885864,-0.0320260226726532,-0.0160130113363266,0.0320260226726532,65024,65280,512,42.70875549316406,40.31530380249024,49.80619812011719,0.0,0.0,4085,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623744971023,E3-CB-F6-CA-1D-C5,23.1857317,77.41483509999998,13.67300033569336,312.1813558152772,78.9210076210022,43.2476487892151,0.3121813558152771,1.039886665015907,0.0,78.5,2.561084358215332,6.4027108955383305,2.2270298767089844,5.567574691772461,1,2021-06-15 08:16:10
74570,74570,1623745018668,2021-06-15 08:16:58,34.950000762939446,44.59600067138672,943.797119140625,0,1912,430,1708,2471,1190,0,10.401408195495604,8.7626953125,11.320133209228516,11.50387954711914,58.75808715820313,68.50868988037111,69.86001586914061,70.12735748291016,70.17523956298828,0.6151422262191772,0.0,-0.0160130113363266,0.0,0,65280,0,42.85455703735352,40.28816604614258,46.65597915649414,0.0,0.0,4072,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623745019400,E3-CB-F6-CA-1D-C5,23.1857339,77.4148435,15.019000053405762,313.2000843846131,78.69942681045531,43.24229521255494,0.31320008438461305,1.076637775452269,0.0,78.4,2.8707886619567873,7.1769716548919655,2.4963379669189445,6.240844917297362,1,2021-06-15 08:16:58
74571,74571,1623745075101,2021-06-15 08:17:55,34.939998626708984,44.73199844360352,943.8392944335938,0,1715,429,1704,2453,1189,0,10.737656593322754,9.157915115356444,11.590279579162598,11.76080322265625,61.72128677368164,71.74662017822266,73.0195083618164,73.27062225341797,73.31680297851562,0.6100970506668091,0.0160130113363266,-0.0160130113363266,0.0640520453453064,256,65280,1024,45.34249877929688,39.84095764160156,56.45496368408203,0.0,0.0,4081,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623745076385,E3-CB-F6-CA-1D-C5,23.1857344,77.41484150000002,14.220999717712402,312.5363804730225,78.12485357742308,43.243913905715935,0.3125363804730225,1.0837682495479992,0.0,78.2,2.96359321975708,7.4089830493927,2.5770375823974607,6.442593955993653,1,2021-06-15 08:17:55
74572,74572,1623745121229,2021-06-15 08:18:41,34.939998626708984,44.84400177001953,943.8392944335938,0,1635,429,1701,2446,1187,0,9.95248794555664,8.620233535766603,10.629815101623537,10.765284538269043,58.46205139160156,67.70657348632811,68.74241638183594,68.94585418701172,68.98481750488281,0.6168203353881836,-0.0160130113363266,0.0,0.0320260226726532,65280,0,512,43.51178741455078,40.44470977783203,57.96829223632813,0.0,0.0,4078,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623745121936,E3-CB-F6-CA-1D-C5,23.1857295,77.4148334,13.178000450134276,312.645413471222,77.90206321334838,43.2412370262146,0.31264541347122193,1.0567731158229812,0.0,78.2,2.7468866729736328,6.867216682434082,2.3885971069335943,5.9714927673339835,1,2021-06-15 08:18:41
74573,74573,1623745175293,2021-06-15 08:19:35,34.939998626708984,45.08100128173828,943.9027709960938,0,1648,428,1696,2442,1184,0,9.325823783874512,8.110249519348145,9.932437896728516,10.053765296936037,55.092567443847656,63.74314880371094,64.67799377441406,64.86134338378906,64.89689636230469,0.6142423152923584,-0.0160130113363266,0.0,-0.0640520453453064,65280,0,64512,47.22564315795898,41.14496612548828,56.61766052246094,0.0,0.0,4069,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623745176012,E3-CB-F6-CA-1D-C5,23.1857318,77.4148378,14.010000228881836,312.0754577558899,77.77662280807495,43.235572737884524,0.3120754577558899,1.0345752964264885,0.0,78.1,2.573927364349365,6.4348184108734126,2.2381977081298827,5.595494270324707,1,2021-06-15 08:19:35
74576,74576,1623745221199,2021-06-15 08:20:21,34.939998626708984,45.26699829101562,943.9489135742188,0,1803,428,1703,2453,1191,0,10.034379959106444,8.686198234558105,10.72152614593506,10.85895538330078,58.89591979980469,68.21829986572266,69.26808929443361,69.47430419921875,69.51372528076172,0.6061476469039917,-0.0160130113363266,0.0,-0.0640520453453064,65280,0,64512,41.090187072753906,39.24869918823242,45.128990173339844,0.0,0.0,4074,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623745221887,E3-CB-F6-CA-1D-C5,23.1857315,77.4148354,13.512999534606935,312.2565221244812,78.13063157577513,43.23112740936279,0.3122565221244812,1.0609014448145424,0.0,78.2,2.7694888687133785,6.923722171783446,2.408251190185547,6.020627975463866,1,2021-06-15 08:20:21
74578,74578,1623745274266,2021-06-15 08:21:14,34.939998626708984,45.32899856567383,943.89501953125,0,1581,429,1705,2446,1180,0,8.965279579162598,7.848720550537108,9.503921508789062,9.611652374267578,53.45693969726562,61.7542610168457,62.5962142944336,62.76092529296875,62.7935905456543,0.6186209917068481,0.0,0.0,-0.0320260226726532,0,0,65024,42.67368698120117,39.80581665039063,46.35670471191406,0.0,0.0,4065,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623745275009,E3-CB-F6-CA-1D-C5,23.1857315,77.41483620000002,13.628000259399414,313.1175481518555,77.90730117874145,43.22964560279846,0.3131175481518555,1.022563742557834,0.0,78.2,2.474417163848877,6.186042909622192,2.1516670989990234,5.379167747497559,1,2021-06-15 08:21:14
74579,74579,1623745327726,2021-06-15 08:22:07,34.93000030517578,45.27899932861328,943.8101806640624,0,1776,430,1699,2457,1188,0,9.48167610168457,8.370895385742188,9.991357803344727,10.093290328979492,57.20204162597656,65.95195007324219,66.76593017578125,66.924560546875,66.95706939697266,0.6299028396606445,-0.0160130113363266,0.0160130113363266,0.0,65280,256,0,41.880855560302734,39.1838493347168,45.56636047363281,0.0,0.0,4072,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623745328411,E3-CB-F6-CA-1D-C5,23.185732,77.41483649999998,13.69200038909912,313.87411812683104,78.25871919403076,43.23570776748657,0.31387411812683097,1.042737692486894,0.0,78.3,2.616942604064941,6.542356510162352,2.275602264404297,5.689005661010742,1,2021-06-15 08:22:07
74580,74580,1623745376625,2021-06-15 08:22:56,34.90999984741211,45.13899993896485,943.9146728515624,0,1808,431,1708,2464,1190,0,10.611011505126953,9.341028213500977,11.204415321350098,11.32309627532959,63.759620666503906,73.56143188476562,74.50170135498047,74.68519592285156,74.72236633300781,0.5928070545196533,0.0480390302836895,0.0,0.0160130113363266,768,0,256,41.40846252441406,39.08195495605469,45.51769638061523,0.0,0.0,4065,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623745377309,E3-CB-F6-CA-1D-C5,23.1857316,77.41483459999998,13.27299976348877,314.5476497303772,78.48112319869995,43.24878997573853,0.3145476497303772,1.0814715369770111,0.0,78.3,2.9286391754150385,7.3215979385375975,2.546642761230469,6.366606903076173,1,2021-06-15 08:22:56
74581,74581,1623745423331,2021-06-15 08:23:43,34.900001525878906,45.03900146484375,943.8165283203124,0,1838,429,1701,2464,1185,0,9.789898872375488,8.693188667297362,10.27319622039795,10.369866371154783,59.53833770751953,68.55453491210939,69.34022521972656,69.49287414550781,69.52497100830078,0.593090295791626,-0.0160130113363266,-0.0160130113363266,-0.0160130113363266,65280,65280,65280,42.05297470092773,39.1954460144043,45.85607147216797,0.0,0.0,4072,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623745424606,E3-CB-F6-CA-1D-C5,23.1857314,77.41483609999997,13.61400032043457,312.8535364480591,78.480001222229,43.25604712219239,0.31285353644805913,1.0541983575755527,0.0,78.3,2.7020120887756347,6.755030221939085,2.3495757293701174,5.873939323425293,1,2021-06-15 08:23:43
74582,74582,1623745475397,2021-06-15 08:24:35,34.90999984741211,45.01499938964844,943.7664794921876,0,1724,431,1701,2453,1187,0,9.645413398742676,8.538815498352049,10.143903732299805,10.2435941696167,58.4118766784668,67.30443572998047,68.10697937011719,68.26316070556639,68.29554748535156,0.5978353023529053,-0.0160130113363266,-0.0160130113363266,-0.0800650492310524,65280,65280,64256,41.70774459838867,39.252159118652344,46.38961791992188,0.0,0.0,4074,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623745476109,E3-CB-F6-CA-1D-C5,23.185731,77.41483659999999,14.029000282287598,314.4269376756286,78.12778399276732,43.25175358886719,0.3144269376756287,1.0472988608491414,0.0,78.2,2.662134098052978,6.655335245132446,2.3148992156982415,5.787248039245606,1,2021-06-15 08:24:35
74585,74585,1623745529239,2021-06-15 08:25:29,34.900001525878906,45.03900146484375,943.7546997070312,0,1862,435,1718,2453,1186,0,11.121113777160645,9.7465181350708,11.780338287353516,11.912181854248047,66.41080474853516,76.69956970214844,77.73257446289062,77.9345703125,77.97478485107422,0.612552285194397,-0.0320260226726532,0.0,-0.0320260226726532,65024,0,65024,41.26176452636719,39.37004089355469,43.40156555175781,0.0,0.0,4064,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623745529919,E3-CB-F6-CA-1D-C5,23.185731,77.4148355,13.522000312805176,317.6575564480591,78.128001222229,43.25604712219239,0.3176575564480591,1.0952269935687289,0.0,78.2,3.0694274024963377,7.673568506240843,2.6690673065185546,6.6726682662963865,1,2021-06-15 08:25:29
74587,74587,1623745567621,2021-06-15 08:26:07,34.880001068115234,45.099998474121094,943.7755737304688,0,1770,442,1739,2446,1188,0,10.304339408874512,9.010945320129396,10.932044982910156,11.057589530944824,61.34565734863281,70.88591766357422,71.86460876464844,72.05615234375,72.09398651123047,0.6136689186096191,-0.0320260226726532,-0.0320260226726532,-0.0480390302836895,65024,65024,64768,44.425193786621094,38.92176818847656,60.429969787597656,0.0,0.0,4068,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623745568348,E3-CB-F6-CA-1D-C5,23.1857337,77.4148302,12.95199966430664,323.3307740260315,77.90457598800658,43.26432551651001,0.3233307740260315,1.0675249864934226,0.0,78.2,2.8439976768493653,7.109994192123412,2.4730414581298827,6.182603645324707,1,2021-06-15 08:26:07
74590,74590,1623745625462,2021-06-15 08:27:05,34.880001068115234,45.1619987487793,943.7216796875,0,1870,439,1730,2471,1191,0,9.961161613464355,8.487466812133789,10.759137153625488,10.91873550415039,57.18006134033203,66.48336791992189,67.67314910888672,67.90792846679689,67.95099639892578,0.6521434187889099,0.0160130113363266,0.0160130113363266,0.0160130113363266,256,256,256,41.14898681640625,39.12458801269531,43.890132904052734,0.0,0.0,4071,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623745626183,E3-CB-F6-CA-1D-C5,23.1857329,77.41483240000002,13.319000244140625,320.98912005340577,78.70524559097291,43.26284370994568,0.3209891200534058,1.0610439355676862,0.0,78.4,2.7492806053161623,6.873201513290406,2.390678787231445,5.976696968078612,1,2021-06-15 08:27:05
74593,74593,1623745678927,2021-06-15 08:27:58,34.880001068115234,45.04899978637695,943.7540283203124,0,1754,428,1705,2432,1177,0,11.45653247833252,9.909557342529297,12.247676849365234,12.405905723571776,67.16977691650389,77.81620025634766,79.02318572998047,79.26034545898438,79.30558013916016,0.6437985301017761,0.0,0.0,0.0480390302836895,0,0,768,41.01060485839844,38.98942947387695,44.60171127319336,0.0,0.0,4074,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623745679631,E3-CB-F6-CA-1D-C5,23.185733,77.4148309,13.23900032043457,312.07174782348636,77.45602520217895,43.265544385147095,0.31207174782348635,1.1009473002259185,0.0,78.0,3.1620029640197758,7.905007410049437,2.7495677947998054,6.873919486999513,1,2021-06-15 08:27:58
74595,74595,1623745732387,2021-06-15 08:28:52,34.880001068115234,44.92499923706055,943.7634887695312,0,1791,430,1710,2439,1190,0,10.79273509979248,9.319348335266113,11.551770210266113,11.703583717346193,63.1254768371582,73.16083526611328,74.31539154052734,74.54237365722656,74.58545684814453,0.6562895774841309,0.0,0.0,0.0640520453453064,0,0,1024,42.683448791503906,39.86180877685547,49.48700332641602,0.0,0.0,4083,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623745733081,E3-CB-F6-CA-1D-C5,23.1857336,77.41483170000002,13.404999732971193,313.5523757687378,77.67868599624633,43.26850799827576,0.31355237576873785,1.0818151391534192,0.0,78.1,2.9787948875427244,7.446987218856812,2.5902564239501955,6.475641059875487,1,2021-06-15 08:28:52
74598,74598,1623745793366,2021-06-15 08:29:53,34.860000610351555,44.9109992980957,943.8344116210938,0,1921,429,1702,2457,1187,0,11.28857421875,9.907647132873537,11.945430755615234,12.076793670654295,67.54732513427734,77.9858169555664,79.01870727539062,79.22055053710938,79.26095581054688,0.5774098634719849,0.0160130113363266,-0.0160130113363266,-0.0160130113363266,256,65280,65280,41.28855895996094,39.652828216552734,43.64376449584961,0.0,0.0,4077,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623745794066,E3-CB-F6-CA-1D-C5,23.1857324,77.4148319,13.28600025177002,312.74722531753537,78.25445079498292,43.27857881965638,0.3127472253175354,1.1005784915391548,0.0,78.3,3.115646484375,7.7891162109374985,2.7092578125,6.77314453125,1,2021-06-15 08:29:53
74601,74601,1623745853198,2021-06-15 08:30:53,34.86999893188477,44.9119987487793,944.00390625,0,1949,429,1709,2475,1195,0,10.763246536254883,9.687726974487305,11.183138847351074,11.267120361328125,66.69529724121094,76.56082153320312,77.2825698852539,77.42146301269531,77.45297241210938,0.6074762344360352,-0.0160130113363266,0.0160130113363266,0.0160130113363266,65280,256,256,41.5645751953125,39.262508392333984,44.64612579345703,0.0,0.0,4067,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623745853911,E3-CB-F6-CA-1D-C5,23.1857324,77.4148343,13.618000030517578,312.7436250305176,78.83050358200073,43.273687749862674,0.3127436250305176,1.0878943452837135,0.0,78.4,2.9706560440063474,7.4266401100158665,2.583179168701172,6.45794792175293,1,2021-06-15 08:30:53
74604,74604,1623745909470,2021-06-15 08:31:49,34.860000610351555,44.75,943.9730834960938,0,1860,428,1705,2464,1191,0,9.412808418273926,8.458436965942383,9.791834831237793,9.86764144897461,58.19612121582031,66.82882690429689,67.47507476806639,67.599609375,67.6275634765625,0.6137043237686157,0.0,0.0160130113363266,0.0320260226726532,0,256,512,44.02713394165039,40.805023193359375,48.14459228515625,0.0,0.0,4068,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623745910194,E3-CB-F6-CA-1D-C5,23.1857329,77.4148309,13.178999900817873,311.7898257208252,78.47671200256347,43.28242670288087,0.31178982572082514,1.0406160456941949,0.0,78.3,2.5979351234436034,6.494837808609009,2.2590740203857425,5.647685050964356,1,2021-06-15 08:31:49
74607,74607,1623745969296,2021-06-15 08:32:49,34.84999847412109,44.698001861572266,943.9935913085938,0,1761,429,1709,2442,1188,0,9.770180702209473,8.787856101989746,10.156513214111328,10.23377513885498,60.48432159423828,69.44178771972656,70.10353088378906,70.23094940185547,70.25973510742189,0.6054136753082275,-0.0160130113363266,0.0,-0.0160130113363266,65280,0,65280,44.92074966430664,39.47994995117188,52.17860412597656,0.0,0.0,4079,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623745969993,E3-CB-F6-CA-1D-C5,23.185733,77.41483079999998,13.170999526977539,312.54445155014037,77.7721084136963,43.28853849830628,0.3125444515501404,1.0485124224812283,0.0,78.1,2.6965698738098145,6.741424684524536,2.3448433685302734,5.862108421325684,1,2021-06-15 08:32:49
74609,74609,1623746021563,2021-06-15 08:33:41,34.84999847412109,44.698001861572266,944.0974731445312,0,1914,433,1705,2478,1190,0,10.607507705688477,9.422025680541992,11.12876796722412,11.23302173614502,64.53749084472656,74.3056640625,75.15391540527344,75.31867980957031,75.35338592529297,0.6028661727905273,0.0,0.0,-0.0320260226726532,0,0,65024,42.21807861328125,40.00305557250977,45.30239868164063,0.0,0.0,4079,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623746022294,E3-CB-F6-CA-1D-C5,23.1857324,77.41483079999998,13.255000114440918,315.7471315501404,78.9241084136963,43.28853849830628,0.31574713155014034,1.0831778576917923,0.0,78.5,2.92767212677002,7.319180316925047,2.5458018493652346,6.364504623413086,1,2021-06-15 08:33:41
74611,74611,1623746059924,2021-06-15 08:34:19,34.84999847412109,44.73500061035156,944.080078125,0,1976,430,1702,2460,1187,0,9.464714050292967,8.420697212219237,9.91805362701416,10.00872039794922,57.7152214050293,66.42604827880861,67.16791534423828,67.31187438964844,67.34243774414061,0.5966848134994507,-0.0160130113363266,-0.0320260226726532,0.0480390302836895,65280,65024,768,40.76580047607422,39.252037048339844,42.61121368408203,0.0,0.0,4089,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623746060613,E3-CB-F6-CA-1D-C5,23.1857317,77.41483249999997,13.229999542236328,313.38113909210205,78.3485080001831,43.28765422821046,0.31338113909210197,1.0415102394875062,0.0,78.3,2.612261077880859,6.530652694702146,2.271531372070312,5.67882843017578,1,2021-06-15 08:34:19
74614,74614,1623746113986,2021-06-15 08:35:13,34.84999847412109,44.709999084472656,944.1514282226562,0,1775,431,1709,2467,1193,0,10.236565589904783,9.06295108795166,10.76491641998291,10.870580673217773,61.9995002746582,71.43677520751953,72.28763580322266,72.45320892333984,72.48755645751953,0.6330881714820862,0.0,0.0160130113363266,-0.0160130113363266,0,256,65280,41.61138153076172,39.87048721313477,44.86326217651367,0.0,0.0,4071,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623746114699,E3-CB-F6-CA-1D-C5,23.1857335,77.4148318,13.446999549865724,314.15747060668946,78.57223798370362,43.28825176467897,0.3141574706066895,1.0689426539079174,0.0,78.4,2.8252921028137203,7.0632302570342995,2.4567757415771476,6.1419393539428695,1,2021-06-15 08:35:13
