,Date Time, Monitor ID, Location ID, CO(ppm),data.temp_c,data.hum_prcnt,data.press_hpa,data.eq_db,data.onesmin_db,data.onesmax_db,data.co_ppm,data.no2_ppb,data.co_mv,data.no2_mv,data.x_g,data.y_g,data.z_g,data.x_raw,data.y_raw,data.z_raw,data.lux_lx,data.uv_mwpm2,data.nc0p5_npcm3,data.nc1p0_npcm3,data.nc2p5_npcm3,data.nc4p0_npcm3,data.nc10p0_npcm3,data.mc1p0_ugpm3,data.mc2p5_ugpm3,data.mc4p0_ugpm3,data.mc10p0_ugpm3,data.typ_pm_um,data.ozone_ppm,data.ozone_volt_mv,data.tvoc_ppb,data.batt_prcnt,data.batt_volt,data.bme280_int,data.speco3_int,data.mic_int,data.mic4514_int,data.mic4514pre_int,data.sgpc3_int,data.sps30_int,data.sps30pre_int,data.lis3dh_int,data.si1133_int,data.batt_int,data.leds_on,data.code_version,data.gps_avg_snr,data.cell_strength_dbm,data.wifi_strength_dbm,data.wifi_strength_asl,data.location.lat,data.location.lon,data.location.acc,data.timestamp,Unnamed: 0,Unnamed: 0.1,timestamp,temp_c,hum_prcnt,press_hpa,ozone_ppm,ozone_volt_mv,co_ppm,co_mv,no2_ppb,no2_mv,tvoc_ppb,mc2p5_ugpm3,mc1p0_ugpm3,mc4p0_ugpm3,mc10p0_ugpm3,nc0p5_npcm3,nc1p0_npcm3,nc2p5_npcm3,nc4p0_npcm3,nc10p0_npcm3,typ_pm_um,x_g,y_g,z_g,x_raw,y_raw,z_raw,eq_db,onesmin_db,onesmax_db,lux_lx,uv_mwpm2,batt_volt,batt_prcnt,si1133_int,lis3dh_int,sgpc3_int,batt_int,speco3_int,sps30_int,sps30pre_int,mic4514_int,mic4514pre_int,mic_int,bme280_int,leds_on,code_version,receivedTimestamp,lat,lon,acc,co-ug,no2-ug,o3-ug,co-mg,bc-proxy,ldsa-proxy,newaqi,dosage-male-walking-low,dosage-male-walking-high,dosage-female-walking-low,dosage-female-walking-high,accbin
278,2021-09-16 22:32:00,1,1,0.13,32.84,33.744,939.775,60.149,59.75,60.63,556.0,3057.0,2062.0,1353.0,0.0,-0.016,-0.016,0.0,65280.0,65280.0,48.464,0.295,20.995,24.065,24.238,24.272,24.282,3.038,3.323,3.412,3.429,0.584,7.0,-143.0,0.0,84.0,3966.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-36.0,4.0,17.445,78.35,14.063,1631811727550.0,232886.0,232886.0,1631811727550.0,32.84,33.744,939.775,7.0,-143.0,556.0,2062.0,3057.0,1353.0,0.0,3.323,3.038,3.412,3.429,20.995,24.065,24.238,24.272,24.282,0.584,0.0,-0.016,-0.016,0.0,65280.0,65280.0,60.149,59.75,60.63,48.464,0.295,3966.0,84.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631811731561.0,17.445,78.35,14.063,83.213,97.325,56.677,0.083,0.802,15.819,84.2,0.917,2.293,0.797,1.994,1.0
279,2021-09-16 22:33:00,1,1,0.11,32.84,34.108,939.746,60.215,59.669,60.679,553.0,3071.0,2053.0,1361.0,0.032,-0.032,-0.08,512.0,65024.0,64256.0,48.339,0.11,19.874,22.757,22.904,22.933,22.942,2.871,3.125,3.197,3.211,0.589,10.0,-200.0,0.0,83.0,3972.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-36.0,4.0,17.445,78.35,13.753,1631811831500.0,232887.0,232887.0,1631811831500.0,32.84,34.108,939.746,10.0,-200.0,553.0,2053.0,3071.0,1361.0,0.0,3.125,2.871,3.197,3.211,19.874,22.757,22.904,22.933,22.942,0.589,0.032,-0.032,-0.08,512.0,65024.0,64256.0,60.215,59.669,60.679,48.339,0.11,3972.0,83.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631811834507.0,17.445,78.35,13.753,83.683,97.777,61.875,0.084,0.788,15.491,84.4,0.862,2.156,0.75,1.875,1.0
281,2021-09-16 22:35:00,1,1,0.07,32.85,34.522,939.73,60.344,59.589,60.956,551.0,3067.0,2041.0,1362.0,0.0,0.0,0.112,0.0,0.0,1792.0,48.37,0.324,23.15,26.578,26.798,26.841,26.853,3.359,3.701,3.822,3.846,0.611,10.0,-197.0,0.0,83.0,3968.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-36.0,4.0,17.445,78.35,14.377,1631811927287.0,232889.0,232889.0,1631811927287.0,32.85,34.522,939.73,10.0,-197.0,551.0,2041.0,3067.0,1362.0,0.0,3.701,3.359,3.822,3.846,23.15,26.578,26.798,26.841,26.853,0.611,0.0,0.0,0.112,0.0,0.0,1792.0,60.344,59.589,60.956,48.37,0.324,3968.0,83.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631811930286.0,17.445,78.35,14.377,83.933,97.654,61.86,0.084,0.831,16.004,84.3,1.022,2.554,0.888,2.221,1.0
282,2021-09-16 22:36:00,1,1,0.07,32.85,34.643,939.716,60.298,59.621,60.937,548.0,3071.0,2036.0,1357.0,0.016,-0.016,0.064,256.0,65280.0,1024.0,48.308,0.241,20.359,23.364,23.551,23.587,23.597,2.952,3.247,3.348,3.368,0.621,15.0,-303.0,0.0,83.0,3965.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-36.0,4.0,17.445,78.35,14.406,1631811997855.0,232890.0,232890.0,1631811997855.0,32.85,34.643,939.716,15.0,-303.0,548.0,2036.0,3071.0,1357.0,0.0,3.247,2.952,3.348,3.368,20.359,23.364,23.551,23.587,23.597,0.621,0.016,-0.016,0.064,256.0,65280.0,1024.0,60.298,59.621,60.937,48.308,0.241,3965.0,83.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631812000855.0,17.445,78.35,14.406,84.425,97.783,70.535,0.084,0.798,15.426,84.4,0.896,2.24,0.779,1.948,1.0
284,2021-09-16 22:38:00,1,1,0.06,32.85,35.117,939.73,59.554,52.745,65.691,546.0,3064.0,2025.0,1359.0,-0.032,-0.048,0.016,65024.0,64768.0,256.0,48.37,0.241,30.767,35.482,35.883,35.963,35.982,4.499,5.059,5.304,5.353,0.653,15.0,-293.0,0.0,83.0,3953.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-36.0,4.0,17.445,78.35,14.314,1631812086306.0,232892.0,232892.0,1631812086306.0,32.85,35.117,939.73,15.0,-293.0,546.0,2025.0,3064.0,1359.0,0.0,5.059,4.499,5.304,5.353,30.767,35.482,35.883,35.963,35.982,0.653,-0.032,-0.048,0.016,65024.0,64768.0,256.0,59.554,52.745,65.691,48.37,0.241,3953.0,83.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631812089307.0,17.445,78.35,14.314,84.717,97.564,70.524,0.085,0.917,16.806,84.3,1.396,3.491,1.214,3.036,1.0
285,2021-09-16 22:39:00,1,1,0.15,32.86,35.13,939.773,52.789,52.148,55.012,545.0,3078.0,2030.0,1364.0,-0.016,-0.032,-0.048,65280.0,65024.0,64768.0,48.37,0.031,24.024,27.585,27.815,27.861,27.873,3.487,3.844,3.971,3.997,0.623,0.0,-5.0,0.0,83.0,3955.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-36.0,4.0,17.445,78.35,14.019,1631812186481.0,232893.0,232893.0,1631812186481.0,32.86,35.13,939.773,0.0,-5.0,545.0,2030.0,3078.0,1364.0,0.0,3.844,3.487,3.971,3.997,24.024,27.585,27.815,27.861,27.873,0.623,-0.016,-0.032,-0.048,65280.0,65024.0,64768.0,52.789,52.148,55.012,48.37,0.031,3955.0,83.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631812189503.0,17.445,78.35,14.019,84.837,98.012,44.486,0.085,0.843,0.0,84.4,1.061,2.652,0.923,2.306,1.0
287,2021-09-16 22:41:00,1,1,0.12,32.87,35.203,939.844,52.733,52.13,54.022,545.0,3078.0,2028.0,1360.0,0.064,-0.032,-0.08,1024.0,65024.0,64256.0,48.245,0.318,18.576,21.281,21.427,21.455,21.463,2.686,2.93,3.003,3.018,0.605,3.0,-51.0,0.0,83.0,3952.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-36.0,4.0,17.445,78.35,13.283,1631812281273.0,232895.0,232895.0,1631812281273.0,32.87,35.203,939.844,3.0,-51.0,545.0,2028.0,3078.0,1360.0,0.0,2.93,2.686,3.003,3.018,18.576,21.281,21.427,21.455,21.463,0.605,0.064,-0.032,-0.08,1024.0,65024.0,64256.0,52.733,52.13,54.022,48.245,0.318,3952.0,83.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631812284273.0,17.445,78.35,13.283,84.784,98.013,49.686,0.085,0.774,15.846,84.4,0.809,2.022,0.703,1.758,1.0
288,2021-09-16 22:42:00,1,1,0.12,32.9,37.208,939.791,51.429,48.929,58.434,528.0,3057.0,1980.0,1356.0,0.0,0.016,0.016,0.0,256.0,256.0,48.158,0.233,48.368,55.385,55.745,55.815,55.837,6.987,7.606,7.782,7.817,0.605,38.0,-762.0,0.0,83.0,3949.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-36.0,4.0,17.445,78.35,14.068,1631812372111.0,232896.0,232896.0,1631812372111.0,32.9,37.208,939.791,38.0,-762.0,528.0,1980.0,3057.0,1356.0,0.0,7.606,6.987,7.782,7.817,48.368,55.385,55.745,55.815,55.837,0.605,0.0,0.016,0.016,0.0,256.0,256.0,51.429,48.929,58.434,48.158,0.233,3949.0,83.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631812375127.0,17.445,78.35,14.068,87.309,97.363,110.366,0.087,1.043,17.704,84.3,2.099,5.248,1.825,4.563,1.0
290,2021-09-16 22:44:00,1,1,0.08,32.95,37.298,939.824,54.399,49.017,63.78,528.0,3039.0,1976.0,1358.0,0.0,-0.016,-0.048,0.0,65280.0,64768.0,48.058,0.624,41.754,48.177,48.737,48.849,48.875,6.11,6.887,7.231,7.3,0.624,23.0,-455.0,0.0,82.0,3939.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-36.0,4.0,17.445,78.35,13.155,1631812483809.0,232897.0,232897.0,1631812483809.0,32.95,37.298,939.824,23.0,-455.0,528.0,1976.0,3039.0,1358.0,0.0,6.887,6.11,7.231,7.3,41.754,48.177,48.737,48.849,48.875,0.624,0.0,-0.016,-0.048,0.0,65280.0,64768.0,54.399,49.017,63.78,48.058,0.624,3939.0,82.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631812496431.0,17.445,78.35,13.155,87.069,96.788,84.307,0.087,1.009,17.591,84.1,1.901,4.752,1.653,4.132,1.0
294,2021-09-16 22:48:00,1,1,0.0,33.02,37.231,939.82,52.136,49.672,54.901,527.0,3060.0,1989.0,1354.0,0.016,0.0,-0.048,256.0,0.0,64768.0,47.745,0.357,27.029,30.999,31.234,31.28,31.293,3.915,4.293,4.417,4.442,0.6,12.0,-233.0,0.0,82.0,3944.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-36.0,4.0,17.445,78.35,14.609,1631812712168.0,232899.0,232899.0,1631812712168.0,33.02,37.231,939.82,12.0,-233.0,527.0,1989.0,3060.0,1354.0,0.0,4.293,3.915,4.417,4.442,27.029,30.999,31.234,31.28,31.293,0.6,0.016,0.0,-0.048,256.0,0.0,64768.0,52.136,49.672,54.901,47.745,0.357,3944.0,82.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631812715179.0,17.445,78.35,14.609,86.918,97.46,65.184,0.087,0.872,16.378,84.3,1.185,2.962,1.03,2.576,1.0
296,2021-09-16 22:50:00,1,1,0.07,33.03,37.317,939.844,51.921,49.793,54.148,529.0,3067.0,1986.0,1363.0,-0.032,0.0,-0.048,65024.0,0.0,64768.0,48.064,0.125,25.949,29.734,29.941,29.981,29.993,3.753,4.098,4.203,4.224,0.589,10.0,-206.0,0.0,82.0,3944.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-36.0,4.0,17.445,78.35,14.389,1631812833410.0,232901.0,232901.0,1631812833410.0,33.03,37.317,939.844,10.0,-206.0,529.0,1986.0,3067.0,1363.0,0.0,4.098,3.753,4.203,4.224,25.949,29.734,29.941,29.981,29.993,0.589,-0.032,0.0,-0.048,65024.0,0.0,64768.0,51.921,49.793,54.148,48.064,0.125,3944.0,82.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631812836418.0,17.445,78.35,14.389,86.528,97.685,61.706,0.087,0.861,16.325,84.3,1.131,2.828,0.984,2.459,1.0
297,2021-09-16 22:51:00,1,1,0.17,33.05,37.366,939.836,53.712,47.925,59.417,529.0,3060.0,1979.0,1356.0,0.0,0.0,0.016,0.0,0.0,256.0,45.186,0.071,26.974,30.92,31.144,31.187,31.2,3.903,4.27,4.385,4.409,0.584,14.0,-279.0,0.0,82.0,3946.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-38.0,4.0,17.445,78.35,12.835,1631812873358.0,232902.0,232902.0,1631812873358.0,33.05,37.366,939.836,14.0,-279.0,529.0,1979.0,3060.0,1356.0,0.0,4.27,3.903,4.385,4.409,26.974,30.92,31.144,31.187,31.2,0.584,0.0,0.0,0.016,0.0,0.0,256.0,53.712,47.925,59.417,45.186,0.071,3946.0,82.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631812875989.0,17.445,78.35,12.835,86.431,97.461,68.637,0.086,0.871,16.289,84.3,1.179,2.946,1.025,2.562,1.0
299,2021-09-16 22:53:00,1,1,0.46,33.1,39.991,939.883,51.092,46.556,57.109,511.0,3017.0,1936.0,1341.0,-0.016,-0.016,0.0,65280.0,65280.0,0.0,50.074,0.494,73.501,84.327,84.987,85.115,85.151,10.652,11.701,12.055,12.126,0.598,47.0,-932.0,0.0,82.0,3959.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-38.0,4.0,17.445,78.35,14.402,1631812981285.0,232903.0,232903.0,1631812981285.0,33.1,39.991,939.883,47.0,-932.0,511.0,1936.0,3017.0,1341.0,0.0,11.701,10.652,12.055,12.126,73.501,84.327,84.987,85.115,85.151,0.598,-0.016,-0.016,0.0,65280.0,65280.0,0.0,51.092,46.556,57.109,50.074,0.494,3959.0,82.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631812985522.0,17.445,78.35,14.402,88.974,96.114,125.821,0.089,1.191,19.071,91.5,3.23,8.074,2.808,7.021,1.0
300,2021-09-16 22:54:00,1,1,0.88,33.13,40.455,939.917,53.705,47.032,64.176,508.0,3000.0,1921.0,1335.0,0.048,-0.032,0.048,768.0,65024.0,768.0,50.289,0.164,65.114,75.358,76.386,76.592,76.637,9.578,10.939,11.595,11.727,0.605,14.0,-286.0,0.0,82.0,3937.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-38.0,4.0,17.445,78.35,14.525,1631813069727.0,232905.0,232905.0,1631813069727.0,33.13,40.455,939.917,14.0,-286.0,508.0,1921.0,3000.0,1335.0,0.0,10.939,9.578,11.595,11.727,65.114,75.358,76.386,76.592,76.637,0.605,0.048,-0.032,0.048,768.0,65024.0,768.0,53.705,47.032,64.176,50.289,0.164,3937.0,82.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631813072729.0,17.445,78.35,14.525,89.295,95.575,68.524,0.089,1.163,19.461,83.7,3.019,7.548,2.625,6.563,1.0
305,2021-09-17 19:04:00,1,1,24.44,26.44,52.812,938.799,51.291,46.203,59.852,407.0,3678.0,1641.0,1529.0,-0.016,-0.016,-0.048,65280.0,65280.0,64768.0,71.613,0.172,48.686,56.778,57.074,57.13,57.15,7.153,7.716,7.84,7.864,0.564,157.0,-3127.0,0.0,100.0,4156.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-23.0,4.0,17.445,78.35,17.261,1631885672271.0,234874.0,234874.0,1631885672271.0,26.44,52.812,938.799,157.0,-3127.0,407.0,1641.0,3678.0,1529.0,0.0,7.716,7.153,7.84,7.864,48.686,56.778,57.074,57.13,57.15,0.564,-0.016,-0.016,-0.048,65280.0,65280.0,64768.0,51.291,46.203,59.852,71.613,0.172,4156.0,100.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631885689283.0,17.445,78.35,17.261,136.133,117.376,319.662,0.136,1.04,17.871,155.3,2.13,5.324,1.852,4.63,1.0
307,2021-09-17 19:06:00,1,1,45.12,27.29,51.99,938.849,53.735,47.39,61.257,400.0,3178.0,1626.0,1387.0,-0.016,-0.016,-0.032,65280.0,65280.0,65024.0,72.733,0.449,75.539,86.204,86.566,86.634,86.661,10.848,11.62,11.74,11.764,0.586,151.0,-3006.0,0.0,99.0,4153.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-24.0,4.0,17.445,78.35,14.727,1631885782977.0,234875.0,234875.0,1631885782977.0,27.29,51.99,938.849,151.0,-3006.0,400.0,1626.0,3178.0,1387.0,0.0,11.62,10.848,11.74,11.764,75.539,86.204,86.566,86.634,86.661,0.586,-0.016,-0.016,-0.032,65280.0,65280.0,65024.0,53.735,47.39,61.257,72.733,0.449,4153.0,99.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631885795054.0,17.445,78.35,14.727,133.437,101.371,308.855,0.133,1.121,18.668,155.0,3.207,8.018,2.789,6.972,1.0
308,2021-09-17 19:07:00,1,1,45.98,27.8,51.596,938.888,60.567,47.627,81.494,815.0,4917.0,2783.0,1884.0,-0.032,0.016,-0.016,65024.0,256.0,65280.0,70.882,0.434,7375.342,8395.277,8416.089,8419.687,8421.962,1054.541,1115.735,1116.218,1116.317,0.536,155.0,-3092.0,0.0,99.0,4140.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-23.0,4.0,17.445,78.35,14.0,1631885879560.0,234876.0,234876.0,1631885879560.0,27.8,51.596,938.888,155.0,-3092.0,815.0,2783.0,4917.0,1884.0,0.0,1115.735,1054.541,1116.218,1116.317,7375.342,8395.277,8416.089,8419.687,8421.962,0.536,-0.032,0.016,-0.016,65024.0,256.0,65280.0,60.567,47.627,81.494,70.882,0.434,4140.0,99.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631885891709.0,17.445,78.35,14.0,61.552,157.017,315.558,0.062,5.796,50.612,182.5,307.943,769.857,267.776,669.441,1.0
310,2021-09-17 19:09:00,1,1,46.46,28.23,50.52,938.892,47.528,47.095,47.752,824.0,5042.0,2812.0,1911.0,0.0,0.0,-0.128,0.0,0.0,63488.0,70.619,0.699,6527.156,7430.102,7448.727,7451.954,7453.973,933.331,987.69,988.278,988.397,0.563,125.0,-2491.0,0.0,99.0,4152.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-23.0,4.0,17.445,78.35,14.311,1631885968217.0,234877.0,234877.0,1631885968217.0,28.23,50.52,938.892,125.0,-2491.0,824.0,2812.0,5042.0,1911.0,0.0,987.69,933.331,988.278,988.397,6527.156,7430.102,7448.727,7451.954,7453.973,0.563,0.0,0.0,-0.128,0.0,0.0,63488.0,47.528,47.095,47.752,70.619,0.699,4152.0,99.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631885971502.0,17.445,78.35,14.311,58.147,161.007,263.31,0.058,5.675,50.049,178.6,272.603,681.506,237.046,592.614,1.0
311,2021-09-17 19:10:00,1,1,46.71,28.6,49.555,938.922,47.429,46.933,47.674,827.0,4975.0,2818.0,1891.0,0.032,-0.016,-0.064,512.0,65280.0,64512.0,71.244,0.387,5454.797,6208.51,6223.471,6226.043,6227.712,779.801,824.642,824.666,824.673,0.509,98.0,-1950.0,0.0,99.0,4133.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-23.0,4.0,17.445,78.35,14.447,1631886050501.0,234878.0,234878.0,1631886050501.0,28.6,49.555,938.922,98.0,-1950.0,827.0,2818.0,4975.0,1891.0,0.0,824.642,779.801,824.666,824.673,5454.797,6208.51,6223.471,6226.043,6227.712,0.509,0.032,-0.016,-0.064,512.0,65280.0,64512.0,47.429,46.933,47.674,71.244,0.387,4133.0,99.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631886062272.0,17.445,78.35,14.447,56.016,158.854,216.294,0.056,5.357,48.497,173.6,227.601,569.003,197.914,494.785,1.0
313,2021-09-17 19:12:00,1,1,47.03,28.92,48.763,938.925,47.982,47.533,48.644,829.0,4892.0,2821.0,1871.0,-0.032,0.032,-0.048,65024.0,512.0,64768.0,71.431,0.101,4619.813,5258.143,5270.807,5272.984,5274.398,660.432,698.403,698.419,698.423,0.509,73.0,-1455.0,0.0,98.0,4143.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-23.0,4.0,17.445,78.35,17.229,1631886126796.0,234879.0,234879.0,1631886126796.0,28.92,48.763,938.925,73.0,-1455.0,829.0,2821.0,4892.0,1871.0,0.0,698.403,660.432,698.419,698.423,4619.813,5258.143,5270.807,5272.984,5274.398,0.509,-0.032,0.032,-0.048,65024.0,512.0,64768.0,47.982,47.533,48.644,71.431,0.101,4143.0,98.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631886139139.0,17.445,78.35,17.229,54.269,156.191,172.77,0.054,5.068,47.152,169.8,192.759,481.898,167.617,419.042,1.0
315,2021-09-17 19:14:00,1,1,47.44,29.28,47.817,938.988,47.596,47.333,47.946,831.0,4825.0,2831.0,1856.0,0.016,-0.016,0.032,256.0,65280.0,512.0,71.431,0.41,3796.716,4321.295,4331.688,4333.475,4334.636,542.761,573.952,573.954,573.955,0.529,54.0,-1084.0,0.0,98.0,4125.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-23.0,4.0,17.445,78.35,15.011,1631886252631.0,234880.0,234880.0,1631886252631.0,29.28,47.817,938.988,54.0,-1084.0,831.0,2831.0,4825.0,1856.0,0.0,573.952,542.761,573.954,573.955,3796.716,4321.295,4331.688,4333.475,4334.636,0.529,0.016,-0.016,0.032,256.0,65280.0,512.0,47.596,47.333,47.946,71.431,0.41,4125.0,98.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631886255911.0,17.445,78.35,15.011,52.35,154.038,139.642,0.052,4.758,45.621,166.1,158.411,396.027,137.748,344.371,1.0
318,2021-09-17 19:17:00,1,1,47.93,29.72,46.783,938.954,46.977,46.507,47.301,834.0,4746.0,2837.0,1831.0,0.048,0.016,-0.016,768.0,256.0,65280.0,71.306,0.164,3002.32,3417.16,3425.393,3426.808,3427.727,429.202,453.88,453.893,453.896,0.527,41.0,-823.0,0.0,98.0,4125.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-23.0,4.0,17.445,78.35,14.429,1631886438064.0,234881.0,234881.0,1631886438064.0,29.72,46.783,938.954,41.0,-823.0,834.0,2837.0,4746.0,1831.0,0.0,453.88,429.202,453.893,453.896,3002.32,3417.16,3425.393,3426.808,3427.727,0.527,0.048,0.016,-0.016,768.0,256.0,65280.0,46.977,46.507,47.301,71.306,0.164,4125.0,98.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631886441383.0,17.445,78.35,14.429,49.9,151.501,116.891,0.05,4.413,43.748,162.4,125.271,313.177,108.931,272.328,1.0
321,2021-09-17 19:20:00,1,1,48.36,30.12,45.874,939.054,45.897,45.468,46.275,836.0,4714.0,2847.0,1814.0,0.016,-0.016,0.112,256.0,65280.0,1792.0,71.52,0.086,2338.507,2661.725,2668.204,2669.321,2670.039,334.327,353.614,353.675,353.689,0.557,20.0,-406.0,0.0,97.0,4125.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-23.0,4.0,17.445,78.35,16.787,1631886649532.0,234882.0,234882.0,1631886649532.0,30.12,45.874,939.054,20.0,-406.0,836.0,2847.0,4714.0,1814.0,0.0,353.614,334.327,353.675,353.689,2338.507,2661.725,2668.204,2669.321,2670.039,0.557,0.016,-0.016,0.112,256.0,65280.0,1792.0,45.897,45.468,46.275,71.52,0.086,4125.0,97.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631886659702.0,17.445,78.35,16.787,47.792,150.469,80.273,0.048,4.09,42.469,159.4,97.597,243.994,84.867,212.168,1.0
322,2021-09-17 19:21:00,1,1,13.87,30.17,45.758,938.996,45.778,45.159,46.235,836.0,4692.0,2839.0,1815.0,-0.016,0.016,0.016,65280.0,256.0,256.0,71.275,0.016,2267.115,2581.215,2588.009,2589.196,2589.907,324.282,343.478,343.933,344.024,0.561,19.0,-389.0,0.0,97.0,4129.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-23.0,4.0,17.445,78.35,15.256,1631886678762.0,234883.0,234883.0,1631886678762.0,30.17,45.758,938.996,19.0,-389.0,836.0,2839.0,4692.0,1815.0,0.0,343.478,324.282,343.933,344.024,2267.115,2581.215,2588.009,2589.196,2589.907,0.561,-0.016,0.016,0.016,65280.0,256.0,256.0,45.778,45.159,46.235,71.275,0.016,4129.0,97.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631886691178.0,17.445,78.35,15.256,47.571,149.764,78.516,0.048,4.047,42.242,159.1,94.8,237.0,82.435,206.087,1.0
